user_id,experiment_id,variant,assigned_at,bucketing_method,affected_by_srm_bug,had_posted_pre_test,platform,att_status
exu_7148aa1ffdd64eb2,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_ab58d9ae4d1a4d44,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,true,N,android,
exu_cc4af61715584437,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_d22d3b3daa944cf6,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_4174a771146041c7,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,yes,ios,granted
exu_4394d5802cf944b3,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,False,ios,granted
exu_cb906686df3a4849,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_50da11f7556f47d4,reels_density_q2_2026, control  ,2026-04-01,server_hash,FALSE,False,ios,granted
exu_f3954c93553a47e5,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,
exu_1c5cf166d16b40df,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,N,ios,granted
exu_7951bee9cb844b9e,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,
exu_acb883edcf8049da,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,ios,denied
exu_3cd372aea15f4383,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_dfeab599278e4864,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,1,ios,granted
exu_10302ed0eeaf4370,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,yes,ios,granted
exu_a0e9ec78b2e9498e,reels_density_q2_2026,control,2026-04-01,server_hash,no,N,android,not_applicable
exu_11c7e1fb5a154d42,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_5d778d7ac4504269,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,android,
exu_5e41b51e8576473b,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,1,ios,granted
exu_83788ed1c371400d,reels_density_q2_2026,control,2026-04-01,server_hash,no,true,android,
exu_00a13d18bfad4d71,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,0,ios,granted
exu_d8e9a8faffab4de0,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,not_applicable
exu_f86b872ea9a24789,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_be8fb88aa22a4a2f,reels_density_q2_2026, control  ,2026-04-01,server_hash,false,False,android,not_applicable
exu_c04fe30ac35a4b73,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_35541892298c4964,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,Y,ios,granted
exu_1ba4df2fb23e486f,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_03c0fda853ae4849,reels_density_q2_2026,control,2026-04-01,server_hash,false,Y,ios,granted
exu_f5fca21b4d154457,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,TRUE,False,android,
exu_dd1b06c4ada54396,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,not_applicable
exu_c87694af5cf2458a,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,False,ios,granted
exu_b310cbdd20a34ac4,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_1a8ba094854644cb,reels_density_q2_2026,control,2026-04-01,server_hash,False,false,ios,granted
exu_fd41345b16eb42e2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,denied
exu_479ed4d998ab4c12,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,ios,denied
exu_5a34481b4a644140,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,no,ios,granted
exu_fe74bc39ca1e406e,reels_density_q2_2026,Treatment,2026-04-01,server_hash,false,True,android,
exu_f536bb1720d84ee6,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,Y,android,
exu_b5a4e12426e0433f,reels_density_q2_2026, CONTROL  ,2026-04-01,session_hash_fallback,yes,True,android,
exu_5ac1ca7edd694da4,reels_density_q2_2026,Treatment,2026-04-01,server_hash,FALSE,yes,ios,granted
exu_ca616be274494e79,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,TRUE,android,not_applicable
exu_29a8d604609f4d24,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,false,android,not_applicable
exu_8e0d09f244754c5d,reels_density_q2_2026,control,2026-04-01,server_hash,False,Y,ios,denied
exu_6497123abcf74e0c,reels_density_q2_2026,control,2026-04-01,server_hash,no,False,ios,granted
exu_cad0a9d6dc9344de,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,granted
exu_0fcba16e2c4d4b0d,reels_density_q2_2026,control,2026-04-01,server_hash,N,True,ios,granted
exu_d05906416f474bf2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,not_applicable
exu_0577f7f836934702,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,N,ios,granted
exu_c7bb8d66b430498a,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,ios,granted
exu_85f285be25b24fae,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,false,android,not_applicable
exu_81e1fce6960740cc,reels_density_q2_2026,control,2026-04-01,server_hash,no,true,android,
exu_33bdfb92acf3497c,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,not_applicable
exu_0647b8934c9e49e0,reels_density_q2_2026,control,2026-04-01,server_hash,False,yes,android,
exu_9e1091975c2a4720,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,ios,denied
exu_a6628f8d4bcc4cbe,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,0,False,ios,granted
exu_37939dc984d649aa,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_832002102e5a4656,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,android,
exu_5122b5b0de3b4d3c,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,TRUE,False,android,
exu_395eb103be9f4280,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,False,ios,granted
exu_e4c0980fb38e469c,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,False,TRUE,ios,granted
exu_c1bb7a068a894953,reels_density_q2_2026,control,2026-04-01,server_hash,false,False,ios,granted
exu_cb8cbe3dde1f49e3,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,False,ios,granted
exu_3662ebbf45d24417,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,False,android,
exu_0c61a06e1033480f,reels_density_q2_2026,control,2026-04-01,server_hash,0,N,ios,denied
exu_70d61b36447d4161,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,granted
exu_ce3f00cdeb8349b6,reels_density_q2_2026,control,2026-04-01,server_hash,0,TRUE,android,
exu_e6003534585f4de7,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_e1274f50c22b4d01,reels_density_q2_2026,control,2026-04-01,server_hash,N,1,ios,granted
exu_d55d49b1ef9f49ce,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,yes,android,not_applicable
exu_76436d3ae8c143e3,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,ios,granted
exu_ce8474249f994af1,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,false,android,
exu_e36623048ec2467b,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,ios,granted
exu_064dbaed04024884,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,ios,granted
exu_15cf0625f43340ba,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_8ef4c27b14244e87,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,ios,granted
exu_f877df40e9a04bfb,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,no,False,ios,granted
exu_da7fd08106444782,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,False,ios,denied
exu_b819a6c8847745c7,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,False,android,not_applicable
exu_34dbb0bbd458426e,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,no,True,android,
exu_0ba0c2b0b8184dac,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,ios,granted
exu_4e03be828eae4e96,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,ios,granted
exu_566fb37119694721,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_8abcf340771941a3,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,no,true,android,not_applicable
exu_80a90efcd63243e2,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,FALSE,android,
exu_4b5582205470400e,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,false,TRUE,android,
exu_937a9f96aaf94ca4,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,ios,denied
exu_1d957980a7d44247,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_1a38fe14590f49d0,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,true,ios,granted
exu_c4fc0f8eebe348dd,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,ios,granted
exu_a5bb4ebf129549a5,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,ios,granted
exu_0a4e254c2a8d4cd5,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,Y,ios,granted
exu_1ff748058780423e,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,false,False,ios,granted
exu_0e5ad98a37d440b4,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,android,
exu_adb5ea2a1a9e4bec,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,ios,granted
exu_af4608bc7ca14e4e,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,false,TRUE,ios,granted
exu_5bd2a74a0c9346af,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,granted
exu_7789e592861a4521,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,
exu_5dbd83d76afe4456,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,FALSE,ios,granted
exu_dbb61574f9c94241,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,False,android,
exu_75d66471ac554cfb,reels_density_q2_2026,control,2026-04-01,server_hash,False,0,android,
exu_12d97e8b3d7a4ea4,reels_density_q2_2026,control,2026-04-01,server_hash,N,0,ios,granted
exu_e0face0fb40e49ab,reels_density_q2_2026,control,2026-04-01,server_hash,false,0,ios,granted
exu_474fb1b11a614faf,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,ios,granted
exu_16fee16e94fb4aba,reels_density_q2_2026,control,2026-04-01,server_hash,0,FALSE,ios,granted
exu_1816e44f89e94816,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,ios,denied
exu_29240e3ac9144224,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_7a10f6256b3c4f51,reels_density_q2_2026,control,2026-04-01,server_hash,false,yes,android,
exu_158c32872a1b431a,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,no,android,
exu_2bfe3ac524de498d,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,True,False,ios,granted
exu_c651aa57a18b45e8,reels_density_q2_2026,control,2026-04-01,server_hash,False,Y,android,not_applicable
exu_e4aa58d05fda4206,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,android,not_applicable
exu_5c6c24e163ae4519,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,ios,granted
exu_adc2dbfcfcd142db,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,android,not_applicable
exu_229a62d3ff2449fb,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_97d9c27052b84a55,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,no,ios,granted
exu_1a43e1ce1b734191,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,granted
exu_5732b5fb8ad54b0a,reels_density_q2_2026,control,2026-04-01,server_hash,N,N,android,not_applicable
exu_8770617bdcc94d8c,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,ios,granted
exu_fbd4afa6dc6845d6,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,1,android,not_applicable
exu_3186d77a06fb4ac8,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,TRUE,ios,granted
exu_6d42845017a047fe,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_470d094346ec44d1,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,Y,ios,granted
exu_c9fbb299d70842a0,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,no,android,
exu_d9d5ee3224574c22,reels_density_q2_2026,control,2026-04-01,server_hash,false,yes,android,
exu_2632fed10a464bab,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,False,android,
exu_e35921b574984149,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_6576da774e79403c,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,yes,ios,granted
exu_e6416df187844bb9,reels_density_q2_2026,control,2026-04-01,server_hash,N,True,ios,granted
exu_192e6b675c05484f,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_57c68817d8fe4387,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,
exu_b432d5c70fc14ec7,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,True,android,
exu_23ac728660354550,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,False,ios,granted
exu_04d725e98d5d4d2b,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,
exu_50c29bbee0a2400f,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,
exu_caf4688f1a084513,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,android,
exu_24a5555019934dae,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,ios,granted
exu_c142b29e574946e9,reels_density_q2_2026,Control,2026-04-01,server_hash,False,0,android,
exu_78050176c5bf45df,reels_density_q2_2026,Treatment,2026-04-01,server_hash,0,True,ios,granted
exu_16964ab84df5461f,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_c34b21fa47b44744,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_76e9dc5a8d7a4a58,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,granted
exu_2d839d952bd04667,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_2fc8db6b57034f66,reels_density_q2_2026,control,2026-04-01,server_hash,False,false,ios,granted
exu_8514aeb049e84ece,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,N,True,android,
exu_836b04914593447d,reels_density_q2_2026,control,2026-04-01,server_hash,N,False,android,
exu_3b6f416d3db04131,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_aeb2407c9984416d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_4d532ca20e704b40,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,0,Y,ios,denied
exu_6916fb8eb6334802,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,no,Y,ios,granted
exu_e8c4023c3e5f48ef,reels_density_q2_2026, control  ,2026-04-01,server_hash,0,1,android,
exu_cd836e208fd94b32,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,ios,granted
exu_2de4ab18393c4847,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,TRUE,ios,denied
exu_221abe0d9bff41bf,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,1,android,
exu_be29894264df4d50,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_a5df2f7554f04508,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,android,not_applicable
exu_570298c397e34be3,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,android,
exu_624df75778234c89,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_5f691c6829bb40c0,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,Y,android,not_applicable
exu_d2de9edd23bc4400,reels_density_q2_2026,control,2026-04-01,server_hash,false,False,ios,granted
exu_52ea213042bf4fd8,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,
exu_103db9ae85d241ca,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,no,TRUE,ios,granted
exu_39ccfd4824804045,reels_density_q2_2026,control,2026-04-01,server_hash,N,True,android,
exu_3e8ee9ece0c949a4,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,android,
exu_8025df3949e7423b,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,1,android,
exu_93acb98a6fa340bf,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,FALSE,True,android,
exu_42bccde9422d4367,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,no,ios,granted
exu_b19c8a0ddff64fca,reels_density_q2_2026, control  ,2026-04-01,server_hash,false,False,ios,granted
exu_5bacf37961bc4327,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,granted
exu_1baa5e443d834962,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,ios,denied
exu_f8d155b1d7b04819,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,1,ios,granted
exu_3d8930d6bc194a5c,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,not_applicable
exu_27af2b8f83a24ce4,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,true,android,not_applicable
exu_59a4461cf37940fa,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,False,android,not_applicable
exu_b3d3f0d20988488c,reels_density_q2_2026,Control,2026-04-01,server_hash,False,Y,ios,granted
exu_ed77c4833e904fe0,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,ios,granted
exu_086d63e854604469,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,false,True,ios,granted
exu_eb2fd02293b14e4f,reels_density_q2_2026,Control,2026-04-01,server_hash,FALSE,N,ios,granted
exu_10fbb25cf934406d,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_401cea96cc474c1d,reels_density_q2_2026, Control  ,2026-04-01,server_hash,False,Y,ios,granted
exu_7a3f7137fb6e4634,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,ios,granted
exu_1c3e082c732148a0,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,False,ios,denied
exu_c53e999b7b9f43fc,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,android,
exu_32b98c45759b4b33,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,True,ios,granted
exu_38924c615f974f1b,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,false,false,android,
exu_cbae5d7fe2bf4a95,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,True,android,not_applicable
exu_9169591e353b4fe5,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,False,ios,granted
exu_26a7030622c54f8d,reels_density_q2_2026,Treatment,2026-04-01,server_hash,false,TRUE,android,not_applicable
exu_18392bd4cc584173,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,FALSE,true,ios,granted
exu_38c097c805cd4619,reels_density_q2_2026,control,2026-04-01,server_hash,no,1,android,
exu_48342090789b4ae0,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,ios,granted
exu_8aaa29dedf864514,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,ios,granted
exu_29d32664cb1f457f,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,android,not_applicable
exu_317d133c0aa642d5,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,Y,ios,granted
exu_3afbfbf4388b4db4,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,android,not_applicable
exu_909f4318d90e4e34,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,TRUE,ios,granted
exu_859cfa2ab9ec4af2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_05030c394d1640eb,reels_density_q2_2026, control  ,2026-04-01,session_hash_fallback,True,True,android,
exu_5440fbb6643d4b63,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_a20f28426bad442a,reels_density_q2_2026,control,2026-04-01,server_hash,no,Y,android,
exu_f55e35dd67fa46bf,reels_density_q2_2026,Control,2026-04-01,server_hash,False,yes,ios,denied
exu_25deb7ab0e87467e,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,True,TRUE,android,
exu_d885415934984d5e,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,1,false,android,
exu_c02b7ade6128485d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_2dc4b46737c64ebc,reels_density_q2_2026, control  ,2026-04-01,server_hash,false,True,android,
exu_a6c4a51a57654f64,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,android,not_applicable
exu_2629d5cd7b61497a,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,False,android,not_applicable
exu_812c7d053f8441dd,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,ios,granted
exu_d36335d2726741e3,reels_density_q2_2026,Control,2026-04-01,server_hash,False,True,android,
exu_687ff8ed806c47ba,reels_density_q2_2026,control,2026-04-01,server_hash,no,true,ios,granted
exu_b60cb2910eb34761,reels_density_q2_2026,control,2026-04-01,server_hash,N,yes,ios,granted
exu_0fe6e2fc0db5451a,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_2ec723121b4e474b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,android,not_applicable
exu_53840fe5d56f4c01,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,
exu_71bf81cdffe04ef8,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_5b6c0fbbf5e447f3,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_dcd68c4a934746d9,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,ios,granted
exu_6e894571b2f14613,reels_density_q2_2026, control  ,2026-04-01,server_hash,N,false,ios,granted
exu_8649743dda5d4145,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_fab044347ded4a97,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_a7804e25fe4e45a6,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_bd728abdc732430d,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,1,ios,denied
exu_9f76d0fea13a4426,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,false,True,ios,granted
exu_5b3cc9a84e79448a,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,TRUE,android,
exu_877523487f954431,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,android,
exu_480dd33ecb174182,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,1,True,android,
exu_531eeb00a98b49fd,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,TRUE,ios,granted
exu_d20860be82d7443c,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_91be8458f5424794,reels_density_q2_2026,Treatment,2026-04-01,server_hash,FALSE,True,android,not_applicable
exu_7bd7a389076d4e90,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,0,android,
exu_1eaf778a788a4e70,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,android,
exu_baf1a033a06e4a1f,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,yes,yes,android,
exu_3638dd18246442d0,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,android,
exu_3276899ca3334e35,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,ios,granted
exu_df1d5d019d484839,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_7a127e97afdf423f,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,android,
exu_6d7b667129f04e55,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,true,android,
exu_f1316f7b5bf044a7,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,false,True,android,
exu_e0b04202bb464c60,reels_density_q2_2026, control  ,2026-04-01,server_hash,FALSE,yes,android,
exu_4716dccdffa54f06,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,false,0,android,not_applicable
exu_9a3af7cda9094f45,reels_density_q2_2026,control,2026-04-01,server_hash,no,False,ios,granted
exu_aa6cceebec374e4b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_48d6db68d4f24da9,reels_density_q2_2026,control,2026-04-01,server_hash,N,N,android,
exu_9ea7aea6f2cc446e,reels_density_q2_2026,control,2026-04-01,server_hash,False,Y,ios,granted
exu_a5bacaff59cf4a55,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_9984419b576c44e1,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,
exu_471bdc90c9a04581,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,ios,granted
exu_b9bd718fa2c747ea,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,granted
exu_6962254940fe42b4,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,android,
exu_288278407a9f415b,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,ios,granted
exu_f5a746c58bd145e8,reels_density_q2_2026,Control,2026-04-01,server_hash,False,1,android,
exu_b8834d704f6f4a0d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,not_applicable
exu_84f3aa6c008d4bd1,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,0,false,ios,granted
exu_a8737d6ee8a943e7,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_d80d90ff218e482a,reels_density_q2_2026,Control,2026-04-01,server_hash,False,no,ios,granted
exu_535d057c07c0487d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_5369615853f74733,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_2007d9ee97c94daf,reels_density_q2_2026,control,2026-04-01,server_hash,no,False,ios,granted
exu_b32d7246b34a4684,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,yes,android,
exu_551d73e618494747,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,1,ios,denied
exu_53588104637c42ae,reels_density_q2_2026,control,2026-04-01,server_hash,0,1,android,
exu_ff542409952e4f81,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,no,FALSE,ios,granted
exu_3aea33ebc06a4818,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,False,ios,denied
exu_43931fd79544425e,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,ios,granted
exu_37a3e267fea744b8,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,N,android,not_applicable
exu_2f6e6788dc8441d2,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,not_applicable
exu_4ae66572ba444ab1,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,denied
exu_6333b9f1006b4e5e,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,false,False,ios,granted
exu_23c0812eb28d4d8c,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,0,no,ios,granted
exu_9f249708cd104002,reels_density_q2_2026, control  ,2026-04-01,server_hash,0,False,android,
exu_8e7619815b104748,reels_density_q2_2026,control,2026-04-01,server_hash,false,FALSE,android,not_applicable
